Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
36,73.0,69.2,"[[203.2 131.4]
 [  0.8   2.6]]","[[811.4 527. ]
 [  1.8  11.8]]",32912,1673,54,17,1121,11,552,6
38,86.2,83.2,"[[200.8  50.4]
 [  0.4   2.4]]","[[7.562e+02 2.486e+02]
 [2.000e-01 1.100e+01]]",33329,1256,57,14,839,11,417,3
40,86.8,85.8,"[[171.   29.4]
 [  0.4   2.2]]","[[601.  200.6]
 [  0.   10.4]]",33583,1002,58,13,675,5,327,8
42,90.0,91.2,"[[139.6  15.8]
 [  0.2   2.2]]","[[543.2  78.4]
 [  0.6   9. ]]",33808,777,59,12,522,6,255,6
44,90.6,89.0,"[[104.2  13.4]
 [  0.2   1.6]]","[[427.2  43.2]
 [  0.6   6.6]]",33997,588,62,9,393,6,195,3
46,93.6,76.0,"[[83.6  6.8]
 [ 0.4  1.2]]","[[341.6  20. ]
 [  0.4   6. ]]",34133,452,63,8,302,6,150,2
48,92.2,86.2,"[[63.   4.8]
 [ 0.4  1.2]]","[[256.2  15. ]
 [  0.6   5.8]]",34246,339,63,8,226,6,113,2
50,96.2,85.8,"[[51.   4.4]
 [ 0.2  0.8]]","[[207.   14.6]
 [  0.    4. ]]",34308,277,66,5,185,3,92,2
52,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34379,206,70,1,137,1,69,0
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34440,145,71,0,97,0,48,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34475,110,71,0,73,0,37,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34492,93,71,0,62,0,31,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34504,81,71,0,54,0,27,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34513,72,71,0,48,0,24,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34521,64,71,0,42,0,22,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
