Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
28,92.4,70.4,"[[3871.2  675.6]
 [   6.6    8.6]]","[[1.62034e+04 1.98380e+03]
 [2.20000e+00 5.86000e+01]]",11843,22734,3,76,15228,54,7506,22
30,90.6,69.8,"[[2460.6  591.6]
 [   6.2    9. ]]","[[1.0666e+04 1.5428e+03]
 [3.2000e+00 5.7600e+01]]",19316,15261,3,76,10228,47,5033,29
32,90.0,68.2,"[[1472.   415.8]
 [   6.     8.6]]","[[6.4588e+03 1.0924e+03]
 [2.8000e+00 5.5600e+01]]",25138,9439,6,73,6324,49,3115,24
34,85.2,63.6,"[[659.6 351.8]
 [  5.2   8.8]]","[[3241.2  804.4]
 [   5.    51. ]]",29520,5057,9,70,3388,47,1669,23
36,84.0,58.8,"[[466.  200.2]
 [  6.4   6.2]]","[[2074.   590.8]
 [   4.2   46.2]]",31246,3331,16,63,2233,40,1098,23
38,82.6,60.8,"[[367.4 174. ]
 [  5.    6.2]]","[[1584.   581.6]
 [   3.2   41.6]]",31870,2707,23,56,1811,40,896,16
40,81.4,60.0,"[[296.8 167. ]
 [  4.6   6.2]]","[[1297.   558.2]
 [   2.6   40.6]]",32258,2319,25,54,1552,37,767,17
42,79.8,58.4,"[[242.  164.8]
 [  4.2   5.8]]","[[1133.   494.2]
 [   3.6   36.4]]",32543,2034,29,50,1360,36,674,14
44,79.6,59.8,"[[205.4 154.6]
 [  3.2   5.2]]","[[1053.6  386.4]
 [   4.4   29.2]]",32777,1800,37,42,1212,22,588,20
46,81.6,52.6,"[[178.2 137.4]
 [  4.    3.8]]","[[902.8 359.6]
 [  2.4  28.8]]",32999,1578,40,39,1059,24,519,15
48,79.6,45.4,"[[147.6 127.8]
 [  4.6   3. ]]","[[774.6 327. ]
 [  3.   27.4]]",33200,1377,41,38,922,26,455,12
50,80.2,57.0,"[[147.2  94. ]
 [  3.2   3.8]]","[[691.  273.8]
 [  2.8  25.2]]",33371,1206,44,35,808,23,398,12
52,83.8,55.8,"[[127.8  81.4]
 [  3.    3.2]]","[[609.  227.8]
 [  1.   23.8]]",33531,1046,48,31,701,20,345,11
54,81.4,54.2,"[[96.6 80.2]
 [ 2.4  2.8]]","[[499.2 208. ]
 [  1.4  19.4]]",33693,884,53,26,585,24,299,2
56,83.2,45.6,"[[72.6 78. ]
 [ 2.8  2. ]]","[[443.2 159.2]
 [  1.2  18. ]]",33824,753,55,24,501,19,252,5
58,81.8,49.8,"[[73.2 58.8]
 [ 2.4  1.8]]","[[391.4 136.6]
 [  1.6  15.2]]",33917,660,58,21,441,15,219,6
60,84.6,59.8,"[[61.4 52.8]
 [ 1.2  2.6]]","[[344.8 112. ]
 [  0.8  14.4]]",34006,571,60,19,379,16,192,3
62,82.6,56.2,"[[49.8 47.4]
 [ 1.2  2.2]]","[[278.8 110. ]
 [  0.8  12.8]]",34091,486,62,17,325,12,161,5
64,83.2,47.4,"[[40.2 41.8]
 [ 1.4  1.2]]","[[240.8  87.2]
 [  0.6   9.8]]",34167,410,66,13,275,8,135,5
66,83.4,56.8,"[[36.  34.6]
 [ 0.8  1.6]]","[[203.6  78.8]
 [  0.4   9.2]]",34224,353,67,12,238,6,115,6
68,86.0,49.8,"[[29.6 28.8]
 [ 1.   1. ]]","[[176.2  57.4]
 [  0.2   7.8]]",34285,292,69,10,193,9,99,1
70,89.0,55.8,"[[30.8 18.8]
 [ 0.6  0.8]]","[[156.6  41.8]
 [  0.    5.6]]",34329,248,72,7,165,5,83,2
72,88.0,71.2,"[[29.6 10.6]
 [ 0.4  0.8]]","[[123.8  37. ]
 [  0.    4.8]]",34376,201,73,6,134,4,67,2
74,89.4,78.8,"[[24.4  6.8]
 [ 0.2  0.8]]","[[100.   24.8]
 [  0.    4. ]]",34421,156,74,5,104,3,52,2
76,74.83333333333333,61.2,"[[10.8  4.2]
 [ 0.   0.6]]","[[49.8 11.4]
 [ 0.   1.8]]",34450,127,75,4,84,3,43,1
78,75.33333333333333,60.2,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34462,115,75,4,75,4,40,0
