Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
28,98.8,57.6,"[[6.072e+03 3.146e+02]
 [1.260e+01 3.400e+00]]","[[25109.8   436.6]
 [    0.     64. ]]",2576,31933,0,80,21402,46,10531,34
30,98.8,58.6,"[[5.2592e+03 2.3340e+02]
 [1.2000e+01 3.4000e+00]]","[[21636.8   333.6]
 [    0.     61.6]]",7046,27463,3,77,18403,48,9060,29
32,98.8,57.0,"[[3.9628e+03 2.1400e+02]
 [1.2400e+01 3.0000e+00]]","[[16416.2   291. ]
 [    0.     61.6]]",13625,20884,3,77,13993,50,6891,27
34,98.8,52.0,"[[2.4772e+03 1.4660e+02]
 [1.2000e+01 1.4000e+00]]","[[10349.2   146. ]
 [    0.     53.6]]",21390,13119,13,67,8794,40,4325,27
36,99.0,57.8,"[[1581.8   78. ]
 [   8.2    2.2]]","[[6555.8   83.4]
 [   0.    41.6]]",26210,8299,28,52,5560,35,2739,17
38,99.2,59.6,"[[888.8  69.2]
 [  5.8   2.2]]","[[3814.8   17.2]
 [   0.    32. ]]",29719,4790,40,40,3212,24,1578,16
40,99.0,72.0,"[[555.4  36.6]
 [  3.4   3.6]]","[[2359.4    8.6]
 [   0.    28. ]]",31549,2960,45,35,1986,20,974,15
42,99.2,64.8,"[[468.4  18.8]
 [  4.4   2.2]]","[[1942.     6.8]
 [   0.    26.4]]",32073,2436,47,33,1629,25,807,8
44,99.6,72.6,"[[390.   26.2]
 [  2.6   2.8]]","[[1.6634e+03 1.4000e+00]
 [0.0000e+00 2.1600e+01]]",32428,2081,53,27,1392,20,689,7
46,100.0,61.6,"[[338.8  21.8]
 [  2.8   1.2]]","[[1442.4    0. ]
 [   0.    16. ]]",32706,1803,60,20,1213,8,590,12
48,100.0,60.0,"[[287.4  19.4]
 [  2.6   0.8]]","[[1227.2    0. ]
 [   0.    13.6]]",32975,1534,63,17,1029,10,505,7
50,100.0,57.0,"[[243.2  15.2]
 [  2.6   0.6]]","[[1033.6    0. ]
 [   0.    12.8]]",33217,1292,64,16,868,8,424,8
52,100.0,56.8,"[[201.   11.8]
 [  2.6   0.6]]","[[851.2   0. ]
 [  0.   12.8]]",33445,1064,64,16,711,12,353,4
54,100.0,51.8,"[[177.4   5.4]
 [  2.6   0.2]]","[[731.2   0. ]
 [  0.   11.2]]",33595,914,66,14,613,8,301,6
56,100.0,60.0,"[[143.8   8.8]
 [  1.8   0.6]]","[[610.4   0. ]
 [  0.    9.6]]",33746,763,68,12,511,8,252,4
58,100.0,68.4,"[[118.2   8. ]
 [  1.2   1. ]]","[[504.8   0. ]
 [  0.    8.8]]",33878,631,69,11,422,8,209,3
60,100.0,47.0,"[[103.2   6. ]
 [  1.6   0. ]]","[[436.8   0. ]
 [  0.    6.4]]",33963,546,72,8,365,6,181,2
62,100.0,76.8,"[[89.   5.6]
 [ 0.8  0.6]]","[[378.4   0. ]
 [  0.    5.6]]",34036,473,73,7,317,4,156,3
64,100.0,75.8,"[[73.6  6.2]
 [ 0.6  0.6]]","[[319.2   0. ]
 [  0.    4.8]]",34110,399,74,6,265,6,134,0
66,100.0,77.2,"[[67.   3.8]
 [ 0.6  0.6]]","[[283.2   0. ]
 [  0.    4.8]]",34155,354,74,6,237,4,117,2
68,100.0,71.4,"[[57.2  4.2]
 [ 0.6  0.6]]","[[245.6   0. ]
 [  0.    4.8]]",34202,307,74,6,203,6,104,0
70,100.0,67.0,"[[48.   3. ]
 [ 0.6  0.6]]","[[204.    0. ]
 [  0.    4.8]]",34254,255,74,6,168,6,87,0
72,71.42857142857143,48.6,"[[16.2  0.2]
 [ 0.2  0.2]]","[[66.8  0. ]
 [ 0.   0.8]]",34301,208,77,3,139,2,69,1
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34336,173,80,0,115,0,58,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34365,144,80,0,96,0,48,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34387,122,80,0,81,0,41,0
