Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
54,99.8,52.6,"[[106.6  28. ]
 [  2.6   0.8]]","[[5.382e+02 2.000e-01]
 [0.000e+00 1.360e+01]]",33904,673,62,17,451,11,222,6
56,100.0,62.8,"[[100.2  15.8]
 [  1.6   1.2]]","[[464.    0. ]
 [  0.   11.2]]",33997,580,65,14,387,10,193,4
58,100.0,67.8,"[[83.8 13.2]
 [ 1.4  1.4]]","[[388.    0. ]
 [  0.   11.2]]",34092,485,65,14,327,7,158,7
60,100.0,67.6,"[[76.8  3.4]
 [ 1.4  0.8]]","[[320.8   0. ]
 [  0.    8.8]]",34176,401,68,11,269,7,132,4
62,100.0,72.2,"[[64.2  3.2]
 [ 1.   1. ]]","[[269.6   0. ]
 [  0.    8. ]]",34240,337,69,10,226,6,111,4
64,100.0,67.2,"[[53.2  3. ]
 [ 1.2  0.6]]","[[224.8   0. ]
 [  0.    7.2]]",34296,281,70,9,186,8,95,1
66,100.0,56.0,"[[43.2  3.6]
 [ 0.8  0.2]]","[[187.2   0. ]
 [  0.    4. ]]",34343,234,74,5,158,2,76,3
68,100.0,52.6,"[[31.2  5.2]
 [ 0.8  0.2]]","[[145.6   0. ]
 [  0.    4. ]]",34395,182,74,5,121,4,61,1
70,83.33333333333333,54.4,"[[5.6 0. ]
 [0.2 0. ]]","[[23.2  0. ]
 [ 0.   0.6]]",34433,144,75,4,96,3,48,1
72,71.42857142857143,35.6,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34461,116,76,3,76,3,40,0
74,71.42857142857143,31.4,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34481,96,76,3,63,3,33,0
76,71.42857142857143,40.0,"[[6.4 0. ]
 [0.2 0.2]]","[[26.8  0. ]
 [ 0.   0.8]]",34494,83,76,3,54,3,29,0
78,71.42857142857143,40.0,"[[5.6 0. ]
 [0.2 0.2]]","[[23.6  0. ]
 [ 0.   0.8]]",34504,73,76,3,47,3,26,0
