Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
46,77.0,63.2,"[[192.   78.2]
 [  2.8   3.6]]","[[731.4 349.4]
 [  3.2  22.4]]",33226,1351,47,32,905,21,446,11
48,77.4,57.8,"[[145.8  84. ]
 [  2.8   3. ]]","[[583.8 335.4]
 [  1.8  21.4]]",33428,1149,50,29,770,19,379,10
50,75.6,61.8,"[[114.4  79.4]
 [  2.    3.4]]","[[468.  307.2]
 [  1.8  19.8]]",33608,969,52,27,650,17,319,10
52,75.0,62.2,"[[85.  74.6]
 [ 1.4  3.8]]","[[375.4 263. ]
 [  1.6  19.2]]",33779,798,53,26,531,21,267,5
54,76.0,66.6,"[[95.  39.6]
 [ 1.4  2. ]]","[[365.2 173.2]
 [  2.   11.6]]",33904,673,62,17,451,11,222,6
56,79.2,69.4,"[[88.8 27.2]
 [ 1.   1.8]]","[[324.8 139.2]
 [  1.2  10. ]]",33997,580,65,14,387,10,193,4
58,78.6,69.6,"[[74.4 22.6]
 [ 1.   1.8]]","[[274.  114. ]
 [  1.4   9.8]]",34092,485,65,14,326,8,159,6
60,81.0,75.4,"[[49.6 30.6]
 [ 0.2  2. ]]","[[200.6 120.2]
 [  0.    8.8]]",34176,401,68,11,268,8,133,3
62,80.4,74.4,"[[40.4 27. ]
 [ 0.2  1.8]]","[[167.2 102.4]
 [  0.    8. ]]",34240,337,69,10,228,4,109,6
64,80.4,80.2,"[[40.  16.2]
 [ 0.2  1.6]]","[[138.4  86.4]
 [  0.    7.2]]",34296,281,70,9,186,8,95,1
66,97.2,87.0,"[[44.2  2.6]
 [ 0.2  0.8]]","[[179.    8.2]
 [  0.    4. ]]",34343,234,74,5,156,4,78,1
68,97.0,86.6,"[[34.   2.4]
 [ 0.2  0.8]]","[[138.    7.6]
 [  0.    4. ]]",34395,182,74,5,120,5,62,0
70,82.5,59.6,"[[5.6 0. ]
 [0.2 0. ]]","[[23.   0.2]
 [ 0.   0.6]]",34433,144,75,4,97,2,47,2
72,71.14285714285714,30.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34461,116,76,3,77,2,39,1
74,71.14285714285714,30.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34481,96,76,3,64,2,32,1
76,71.28571428571429,30.0,"[[6.4 0. ]
 [0.4 0. ]]","[[26.8  0. ]
 [ 0.   0.8]]",34494,83,76,3,55,2,28,1
78,71.28571428571429,30.0,"[[5.6 0. ]
 [0.4 0. ]]","[[23.6  0. ]
 [ 0.   0.8]]",34504,73,76,3,49,1,24,2
