Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
20,92.6,71.4,"[[5681.6 1191. ]
 [   6.2    9.8]]","[[2.40256e+04 3.46480e+03]
 [1.00000e+00 6.30000e+01]]",146,34363,0,80,23031,45,11332,35
22,92.2,71.0,"[[5379.4 1174.8]
 [   6.2    9.8]]","[[2.27922e+04 3.42460e+03]
 [1.00000e+00 6.30000e+01]]",1738,32771,0,80,21960,50,10811,30
24,91.6,71.4,"[[4850.4 1102.2]
 [   6.    10. ]]","[[2.04474e+04 3.36300e+03]
 [1.20000e+00 6.28000e+01]]",4746,29763,0,80,19943,51,9820,29
26,91.2,71.4,"[[3746.2  948. ]
 [   5.4   10. ]]","[[1.59378e+04 2.83900e+03]
 [8.00000e-01 6.08000e+01]]",11038,23471,3,77,15726,51,7745,26
28,89.8,70.2,"[[2418.8  653. ]
 [   5.4    9.2]]","[[1.01654e+04 2.12180e+03]
 [1.40000e+00 5.70000e+01]]",19150,15359,7,73,10288,51,5071,22
30,93.2,71.8,"[[1488.4  371. ]
 [   4.     7.4]]","[[6.5658e+03 8.7180e+02]
 [4.0000e-01 4.5200e+01]]",25212,9297,23,57,6229,38,3068,19
32,93.2,74.4,"[[803.8 227.2]
 [  2.8   7.2]]","[[3612.  512.]
 [   0.   40.]]",29354,5155,30,50,3447,40,1708,10
34,93.0,74.2,"[[560.6 110. ]
 [  3.    5.8]]","[[2.3572e+03 3.2520e+02]
 [4.0000e-01 3.4800e+01]]",31156,3353,36,44,2241,34,1112,10
36,93.0,73.0,"[[454.6 100.4]
 [  2.8   5.2]]","[[1.9554e+03 2.6460e+02]
 [2.0000e-01 3.1800e+01]]",31734,2775,40,40,1861,25,914,15
38,93.2,71.8,"[[382.4  83.8]
 [  2.8   4.6]]","[[1631.4  233.4]
 [   0.    29.6]]",32178,2331,43,37,1559,27,772,10
40,93.6,74.8,"[[335.   61.8]
 [  2.2   4.2]]","[[1.4272e+03 1.6000e+02]
 [4.0000e-01 2.5200e+01]]",32525,1984,48,32,1327,23,657,9
42,94.4,81.6,"[[281.4  53.2]
 [  0.8   3. ]]","[[1208.4  130. ]
 [   0.    15.2]]",32836,1673,61,19,1123,10,550,9
44,96.4,94.8,"[[253.   28.8]
 [  0.    3. ]]","[[1059.4   67.8]
 [   0.    12. ]]",33100,1409,65,15,944,10,465,5
46,96.4,94.0,"[[212.8  27.8]
 [  0.    3. ]]","[[898.8  63.6]
 [  0.   12. ]]",33306,1203,65,15,810,6,393,9
48,96.0,83.4,"[[176.6  24.8]
 [  0.6   2.2]]","[[748.   57.6]
 [  0.   11.2]]",33502,1007,66,14,674,10,333,4
50,96.4,84.2,"[[150.2  18.8]
 [  0.4   2.2]]","[[629.8  46.2]
 [  0.   10.4]]",33664,845,67,13,566,8,279,5
52,96.0,84.4,"[[126.8  14.8]
 [  0.4   1.6]]","[[527.   39.4]
 [  0.    8. ]]",33801,708,70,10,474,7,234,3
54,95.8,95.2,"[[106.   10.8]
 [  0.    1.8]]","[[430.8  36.4]
 [  0.    7.2]]",33925,584,71,9,391,6,193,3
56,97.4,85.0,"[[89.4  9.4]
 [ 0.4  0.8]]","[[379.6  15.6]
 [  0.    4.8]]",34015,494,74,6,331,4,163,2
58,97.2,96.2,"[[78.6  6.2]
 [ 0.   1. ]]","[[324.2  15. ]
 [  0.    4. ]]",34085,424,75,5,284,3,140,2
60,80.66666666666667,78.6,"[[56.6  1.8]
 [ 0.   0.8]]","[[219.2  15.2]
 [  0.    2.4]]",34143,366,76,4,245,2,121,2
62,80.5,77.8,"[[36.   0. ]
 [ 0.   0.6]]","[[135.4   9.8]
 [  0.    1.8]]",34207,302,76,4,203,2,99,2
64,80.66666666666667,76.0,"[[36.   4. ]
 [ 0.   0.8]]","[[149.6  11.2]
 [  0.    2.4]]",34258,251,76,4,167,3,84,1
66,80.83333333333333,74.6,"[[7.6 0. ]
 [0.  0.2]]","[[29.2  2. ]
 [ 0.   0.6]]",34315,194,76,4,131,1,63,3
68,81.16666666666667,75.4,"[[6.  0. ]
 [0.  0.2]]","[[23.4  1.4]
 [ 0.   0.6]]",34355,154,76,4,105,0,49,4
70,43.77777777777778,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34372,137,79,1,91,1,46,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34395,114,80,0,76,0,38,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34413,96,80,0,64,0,32,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34425,84,80,0,56,0,28,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34436,73,80,0,48,0,25,0
