Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
38,100.0,71.4,"[[220.2   7.2]
 [  1.8   1.6]]","[[909.6   0. ]
 [  0.   13.6]]",33448,1137,54,17,760,13,377,4
40,100.0,71.6,"[[190.4   5.8]
 [  1.8   1.6]]","[[784.8   0. ]
 [  0.   13.6]]",33604,981,54,17,656,12,325,5
42,100.0,65.8,"[[161.2   7.2]
 [  2.    1.2]]","[[673.6   0. ]
 [  0.   12.8]]",33743,842,55,16,566,8,276,8
44,100.0,64.8,"[[125.2  13.8]
 [  1.4   0.8]]","[[556.    0. ]
 [  0.    8.8]]",33890,695,60,11,463,10,232,1
46,100.0,66.0,"[[108.    8. ]
 [  1.4   0.8]]","[[464.    0. ]
 [  0.    8.8]]",34005,580,60,11,391,4,189,7
48,100.0,64.2,"[[86.8 10.8]
 [ 1.2  0.8]]","[[390.4   0. ]
 [  0.    8. ]]",34097,488,61,10,328,5,160,5
50,100.0,65.2,"[[76.   7.4]
 [ 0.6  0.8]]","[[333.6   0. ]
 [  0.    5.6]]",34168,417,64,7,279,5,138,2
52,100.0,76.8,"[[66.4  4.2]
 [ 0.4  0.8]]","[[282.4   0. ]
 [  0.    4.8]]",34232,353,65,6,237,3,116,3
54,100.0,65.8,"[[51.2  4.6]
 [ 0.6  0.4]]","[[223.2   0. ]
 [  0.    4. ]]",34306,279,66,5,187,3,92,2
56,100.0,81.8,"[[39.   7.4]
 [ 0.2  0.8]]","[[185.6   0. ]
 [  0.    4. ]]",34353,232,66,5,155,3,77,2
58,83.33333333333333,61.0,"[[24.8  7.2]
 [ 0.2  0.6]]","[[128.8   0. ]
 [  0.    2.4]]",34384,201,67,4,133,4,68,0
60,62.5,18.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34410,175,69,2,116,2,59,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34435,150,71,0,100,0,50,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34456,129,71,0,86,0,43,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34466,119,71,0,79,0,40,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34476,109,71,0,73,0,36,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34487,98,71,0,65,0,33,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34501,84,71,0,56,0,28,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34513,72,71,0,48,0,24,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34515,70,71,0,46,0,24,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34517,68,71,0,45,0,23,0
