Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
56,100.0,66.0,"[[125.4  19.4]
 [  1.2   1. ]]","[[579.2   0. ]
 [  0.    8.8]]",33868,724,53,11,484,8,240,3
58,100.0,73.0,"[[121.    4.2]
 [  1.    1. ]]","[[500.8   0. ]
 [  0.    8. ]]",33966,626,54,10,418,8,208,2
60,100.0,63.8,"[[104.    2.2]
 [  1.4   0.6]]","[[424.8   0. ]
 [  0.    8. ]]",34061,531,54,10,354,8,177,2
62,100.0,66.6,"[[81.8  5.4]
 [ 1.   0.8]]","[[348.8   0. ]
 [  0.    7.2]]",34156,436,55,9,294,4,142,5
64,100.0,66.6,"[[66.2  4.4]
 [ 0.8  0.6]]","[[282.4   0. ]
 [  0.    5.6]]",34239,353,57,7,235,6,118,1
66,100.0,64.2,"[[59.2  0.8]
 [ 1.   0.4]]","[[240.    0. ]
 [  0.    5.6]]",34292,300,57,7,198,7,102,0
68,100.0,67.6,"[[46.2  2. ]
 [ 0.6  0.6]]","[[192.8   0. ]
 [  0.    4.8]]",34351,241,58,6,161,4,80,2
70,62.5,40.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34392,200,62,2,134,1,66,1
72,62.5,40.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34411,181,62,2,120,2,61,0
74,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34440,152,63,1,101,1,51,0
76,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34474,118,63,1,78,1,40,0
78,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34493,99,63,1,67,0,32,1
