Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
20,77.0,68.6,"[[4.0340e+03 2.8838e+03]
 [2.6000e+00 1.0200e+01]]","[[1.68148e+04 1.08564e+04]
 [2.80000e+00 4.84000e+01]]",3,34589,0,64,23177,40,11412,24
22,77.0,68.6,"[[4.0340e+03 2.8838e+03]
 [2.6000e+00 1.0200e+01]]","[[1.68148e+04 1.08564e+04]
 [2.80000e+00 4.84000e+01]]",3,34589,0,64,23175,42,11414,22
24,77.0,68.6,"[[3.9948e+03 2.8962e+03]
 [2.6000e+00 1.0200e+01]]","[[1.67478e+04 1.08162e+04]
 [2.80000e+00 4.84000e+01]]",137,34455,0,64,23081,46,11374,18
26,76.6,67.8,"[[3.7212e+03 2.8498e+03]
 [2.6000e+00 1.0200e+01]]","[[1.56838e+04 1.06002e+04]
 [2.80000e+00 4.84000e+01]]",1737,32855,0,64,22013,42,10842,22
28,74.0,64.6,"[[2.8236e+03 2.7462e+03]
 [2.6000e+00 1.0200e+01]]","[[1.22108e+04 1.00684e+04]
 [2.80000e+00 4.84000e+01]]",6743,27849,0,64,18663,38,9186,26
30,83.6,61.4,"[[2650.2  935.6]
 [   6.2    6.2]]","[[1.14648e+04 2.87840e+03]
 [5.80000e+00 4.38000e+01]]",16663,17929,2,62,12012,41,5917,21
32,84.8,62.2,"[[1372.2  623.8]
 [   4.8    6. ]]","[[6.538e+03 1.446e+03]
 [5.000e+00 3.820e+01]]",24612,9980,10,54,6684,38,3296,16
34,78.6,60.6,"[[626.2 350.4]
 [  3.4   4.8]]","[[2817.8 1088.6]
 [   4.6   28.2]]",29709,4883,23,41,3274,25,1609,16
36,76.2,57.2,"[[425.8 269.6]
 [  3.4   3.8]]","[[1916.2  865.4]
 [   4.4   24.4]]",31115,3477,28,36,2332,21,1145,15
38,80.4,57.2,"[[352.4 212. ]
 [  3.    3.2]]","[[1614.8  642.8]
 [   2.4   22.4]]",31770,2822,33,31,1890,21,932,10
40,79.6,56.0,"[[288.2 192.6]
 [  2.8   3.2]]","[[1350.6  572.6]
 [   2.4   21.6]]",32188,2404,34,30,1609,21,795,9
42,78.0,49.2,"[[245.2 166.6]
 [  3.    2.2]]","[[1139.4  507.8]
 [   2.6   18.2]]",32533,2059,38,26,1376,20,683,6
44,73.4,48.0,"[[186.4 170.6]
 [  2.2   1.6]]","[[934.2 493.8]
 [  2.6  12.6]]",32807,1785,45,19,1197,11,588,8
46,80.4,77.0,"[[230.4  78. ]
 [  0.4   2. ]]","[[973.4 260.2]
 [  1.6   8. ]]",33050,1542,52,12,1033,8,509,4
48,79.8,67.8,"[[199.8  62.2]
 [  1.    1.4]]","[[810.4 237.6]
 [  1.6   8. ]]",33282,1310,52,12,875,10,435,2
50,79.0,67.0,"[[167.   55. ]
 [  1.    1.4]]","[[673.8 214.2]
 [  1.6   8. ]]",33482,1110,52,12,741,10,369,2
52,77.8,79.4,"[[139.8  51.8]
 [  0.4   2. ]]","[[561.4 205. ]
 [  1.6   8. ]]",33634,958,52,12,638,11,320,1
54,76.8,61.2,"[[132.   39.8]
 [  1.2   1. ]]","[[496.  191.2]
 [  1.6   7.2]]",33733,859,53,11,573,9,286,2
56,76.4,60.8,"[[109.4  35.4]
 [  1.2   1. ]]","[[416.4 162.8]
 [  1.6   7.2]]",33868,724,53,11,486,6,238,5
58,75.6,68.8,"[[98.4 26.8]
 [ 0.8  1.2]]","[[364.  136.8]
 [  1.6   6.4]]",33966,626,54,10,419,7,207,3
60,75.2,68.0,"[[81.8 24.4]
 [ 0.8  1.2]]","[[304.  120.8]
 [  1.6   6.4]]",34061,531,54,10,355,7,176,3
62,81.2,64.8,"[[70.2 17. ]
 [ 0.8  1. ]]","[[260.8  88. ]
 [  0.8   6.4]]",34156,436,55,9,291,7,145,2
64,81.8,82.8,"[[53.8 16.8]
 [ 0.2  1.2]]","[[221.8  60.6]
 [  0.8   4.8]]",34239,353,57,7,237,4,116,3
66,81.8,68.2,"[[46.  14. ]
 [ 0.6  0.8]]","[[190.6  49.4]
 [  0.8   4.8]]",34292,300,57,7,199,6,101,1
68,80.2,76.6,"[[35.6 12.6]
 [ 0.2  1. ]]","[[151.6  41.2]
 [  0.8   4. ]]",34351,241,58,6,160,5,81,1
70,62.5,20.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34392,200,62,2,134,1,66,1
72,62.5,20.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34411,181,62,2,121,1,60,1
74,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34440,152,63,1,101,1,51,0
76,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34474,118,63,1,79,0,39,1
78,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34493,99,63,1,67,0,32,1
