Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
22,100.0,50.8,"[[7.21e+02 4.78e+01]
 [6.60e+00 6.00e-01]]","[[3075.2    0. ]
 [   0.    28.8]]",30754,3844,22,36,2574,25,1270,11
24,100.0,57.4,"[[605.   27.2]
 [  4.8   1.2]]","[[2528.8    0. ]
 [   0.    24. ]]",31437,3161,28,30,2121,16,1040,14
26,100.0,58.2,"[[497.8  27. ]
 [  4.2   1.2]]","[[2099.2    0. ]
 [   0.    21.6]]",31974,2624,31,27,1758,18,866,9
28,100.0,58.0,"[[439.2  14.4]
 [  4.    1. ]]","[[1814.4    0. ]
 [   0.    20. ]]",32330,2268,33,25,1522,14,746,11
30,100.0,61.6,"[[380.6  16.6]
 [  3.6   1.4]]","[[1588.8    0. ]
 [   0.    20. ]]",32612,1986,33,25,1334,13,652,12
32,100.0,61.6,"[[326.6  15.6]
 [  3.4   1.4]]","[[1368.8    0. ]
 [   0.    19.2]]",32887,1711,34,24,1144,18,567,6
34,100.0,64.2,"[[279.   22. ]
 [  3.    1.6]]","[[1204.     0. ]
 [   0.    18.4]]",33093,1505,35,23,1009,14,496,9
36,100.0,69.4,"[[250.   11.4]
 [  2.4   1.8]]","[[1045.6    0. ]
 [   0.    16.8]]",33291,1307,37,21,873,16,434,5
38,100.0,65.4,"[[214.6  12.4]
 [  2.4   1.2]]","[[908.    0. ]
 [  0.   14.4]]",33463,1135,40,18,759,13,376,5
40,100.0,71.0,"[[187.2  11. ]
 [  1.8   1.8]]","[[792.8   0. ]
 [  0.   14.4]]",33607,991,40,18,668,8,323,10
42,100.0,68.6,"[[152.4  13.6]
 [  1.2   1. ]]","[[664.    0. ]
 [  0.    8.8]]",33768,830,47,11,553,10,277,1
44,100.0,68.4,"[[131.4   3.8]
 [  1.    0.6]]","[[540.8   0. ]
 [  0.    6.4]]",33922,676,50,8,451,7,225,1
46,100.0,73.6,"[[115.2   2.6]
 [  0.6   0.6]]","[[471.2   0. ]
 [  0.    4.8]]",34009,589,52,6,393,5,196,1
48,83.33333333333333,58.6,"[[40.6  1. ]
 [ 0.2  0.2]]","[[167.6   0. ]
 [  0.    1.2]]",34075,523,54,4,350,3,173,1
50,62.5,29.2,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34158,440,56,2,294,2,146,0
52,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34237,361,58,0,241,0,120,0
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34295,303,58,0,203,0,100,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34363,235,58,0,157,0,78,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34427,171,58,0,114,0,57,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34472,126,58,0,84,0,42,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34499,99,58,0,66,0,33,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34523,75,58,0,50,0,25,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34530,68,58,0,45,0,23,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34535,63,58,0,42,0,21,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34537,61,58,0,40,0,21,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34537,61,58,0,40,0,21,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34537,61,58,0,40,0,21,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34537,61,58,0,40,0,21,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34537,61,58,0,40,0,21,0
