Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
26,100.0,52.2,"[[6.8292e+03 8.9800e+01]
 [1.0800e+01 8.0000e-01]]","[[27676.      0. ]
 [    0.     46.4]]",3,34595,0,58,23180,37,11415,21
28,100.0,52.4,"[[6.83e+03 7.40e+01]
 [1.08e+01 8.00e-01]]","[[27616.      0. ]
 [    0.     46.4]]",78,34520,0,58,23130,37,11390,21
30,100.0,49.8,"[[6.717e+03 6.020e+01]
 [1.140e+01 2.000e-01]]","[[27108.8     0. ]
 [    0.     46.4]]",712,33886,0,58,22708,34,11178,24
32,100.0,51.6,"[[6.4706e+03 6.5800e+01]
 [1.1000e+01 6.0000e-01]]","[[26145.6     0. ]
 [    0.     46.4]]",1916,32682,0,58,21894,41,10788,17
34,100.0,51.6,"[[6.0522e+03 7.6400e+01]
 [1.1000e+01 6.0000e-01]]","[[24514.4     0. ]
 [    0.     46.4]]",3955,30643,0,58,20530,39,10113,19
36,100.0,50.8,"[[5.3824e+03 5.1000e+01]
 [1.1200e+01 4.0000e-01]]","[[21733.6     0. ]
 [    0.     46.4]]",7431,27167,0,58,18203,37,8964,21
38,100.0,50.8,"[[4.4478e+03 5.2600e+01]
 [1.1000e+01 4.0000e-01]]","[[18001.6     0. ]
 [    0.     45.6]]",12096,22502,1,57,15075,39,7427,18
40,100.0,52.8,"[[2.7746e+03 9.8200e+01]
 [7.6000e+00 8.0000e-01]]","[[11491.2     0. ]
 [    0.     33.6]]",20234,14364,16,42,9627,25,4737,17
42,100.0,56.8,"[[1.5228e+03 4.6000e+01]
 [5.8000e+00 1.2000e+00]]","[[6275.2    0. ]
 [   0.    28. ]]",26754,7844,23,35,5256,22,2588,13
44,100.0,60.4,"[[768.6  45.4]
 [  3.8   1.4]]","[[3256.     0. ]
 [   0.    20.8]]",30528,4070,32,26,2723,21,1347,5
46,100.0,65.2,"[[575.   28.8]
 [  3.2   1.8]]","[[2415.2    0. ]
 [   0.    20. ]]",31579,3019,33,25,2021,18,998,7
48,100.0,63.2,"[[494.2  24. ]
 [  3.4   1.6]]","[[2072.8    0. ]
 [   0.    20. ]]",32007,2591,33,25,1737,15,854,10
50,100.0,64.6,"[[427.6  25.2]
 [  3.2   1.8]]","[[1811.2    0. ]
 [   0.    20. ]]",32334,2264,33,25,1515,18,749,7
52,100.0,66.2,"[[374.2  27. ]
 [  3.    2. ]]","[[1604.8    0. ]
 [   0.    20. ]]",32592,2006,33,25,1343,17,663,8
54,100.0,60.2,"[[340.2   9. ]
 [  3.4   1.2]]","[[1396.8    0. ]
 [   0.    18.4]]",32852,1746,35,23,1171,14,575,9
56,100.0,73.0,"[[291.4   9. ]
 [  1.8   1.8]]","[[1201.6    0. ]
 [   0.    14.4]]",33096,1502,40,18,1005,13,497,5
58,100.0,61.2,"[[249.    9.2]
 [  2.    0.8]]","[[1032.8    0. ]
 [   0.    11.2]]",33307,1291,44,14,863,11,428,3
60,100.0,68.8,"[[219.4   4.8]
 [  1.4   0.8]]","[[896.8   0. ]
 [  0.    8.8]]",33477,1121,47,11,753,5,368,6
62,100.0,72.6,"[[185.6   8.8]
 [  0.8   0.8]]","[[777.6   0. ]
 [  0.    6.4]]",33626,972,50,8,649,7,323,1
64,100.0,59.4,"[[163.8   1.6]
 [  0.8   0.4]]","[[661.6   0. ]
 [  0.    4.8]]",33771,827,52,6,557,1,270,5
66,100.0,59.4,"[[141.4   1.6]
 [  0.8   0.2]]","[[572.   0.]
 [  0.   4.]]",33883,715,53,5,479,3,236,2
68,100.0,79.4,"[[119.6   1.2]
 [  0.4   0.6]]","[[483.2   0. ]
 [  0.    4. ]]",33994,604,53,5,405,3,199,2
70,100.0,89.4,"[[100.4   1.2]
 [  0.2   0.8]]","[[406.4   0. ]
 [  0.    4. ]]",34090,508,53,5,340,3,168,2
72,71.42857142857143,59.6,"[[49.8  0.6]
 [ 0.   0.6]]","[[202.8   0. ]
 [  0.    1.2]]",34176,422,55,3,281,3,141,0
74,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34228,370,57,1,247,1,123,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34287,311,58,0,208,0,103,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34352,246,58,0,164,0,82,0
