Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
52,83.33333333333333,68.8,"[[18.6  0. ]
 [ 0.2  0. ]]","[[75.2  0. ]
 [ 0.   0.6]]",34040,469,76,4,314,2,155,2
54,83.33333333333333,58.0,"[[56.4  2.8]
 [ 0.4  0.4]]","[[237.6   0. ]
 [  0.    2.4]]",34138,371,76,4,247,4,124,0
56,83.33333333333333,55.4,"[[41.8  5.4]
 [ 0.4  0.4]]","[[189.6   0. ]
 [  0.    2.4]]",34213,296,76,4,198,3,98,1
58,83.33333333333333,67.8,"[[26.2  2. ]
 [ 0.2  0.4]]","[[114.    0. ]
 [  0.    1.8]]",34272,237,76,4,158,3,79,1
60,83.33333333333333,51.2,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34329,180,76,4,119,4,61,0
62,83.33333333333333,64.2,"[[17.8  3. ]
 [ 0.2  0.6]]","[[84.   0. ]
 [ 0.   2.4]]",34378,131,76,4,87,3,44,1
64,71.42857142857143,50.0,"[[6.  0. ]
 [0.2 0.2]]","[[25.2  0. ]
 [ 0.   0.8]]",34431,78,77,3,53,1,25,2
66,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34443,66,79,1,43,1,23,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
