Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
30,100.0,57.2,"[[442.2  21.4]
 [  4.    1. ]]","[[1854.4    0. ]
 [   0.    20. ]]",32280,2318,33,25,1551,18,767,7
32,100.0,64.0,"[[394.8  14.4]
 [  3.4   1.6]]","[[1636.8    0. ]
 [   0.    20. ]]",32552,2046,33,25,1371,16,675,9
34,100.0,60.6,"[[358.4   9.4]
 [  3.8   1.2]]","[[1471.2    0. ]
 [   0.    20. ]]",32759,1839,33,25,1229,19,610,6
36,100.0,58.6,"[[303.   19.6]
 [  3.8   1.2]]","[[1290.4    0. ]
 [   0.    20. ]]",32985,1613,33,25,1079,18,534,7
38,100.0,59.4,"[[269.6  13.6]
 [  3.6   1.2]]","[[1132.8    0. ]
 [   0.    19.2]]",33182,1416,34,24,947,17,469,7
40,100.0,55.8,"[[241.6   7. ]
 [  3.4   0.6]]","[[994.4   0. ]
 [  0.   16. ]]",33355,1243,38,20,832,14,411,6
42,100.0,65.2,"[[191.8  18. ]
 [  1.4   1. ]]","[[839.2   0. ]
 [  0.    9.6]]",33549,1049,46,12,704,6,345,6
44,100.0,65.2,"[[166.2  15.8]
 [  1.4   0.8]]","[[728.    0. ]
 [  0.    8.8]]",33688,910,47,11,610,7,300,4
46,100.0,52.0,"[[148.6   8.6]
 [  1.4   0.2]]","[[628.8   0. ]
 [  0.    6.4]]",33812,786,50,8,526,5,260,3
48,100.0,67.6,"[[128.    6. ]
 [  0.6   0.4]]","[[536.   0.]
 [  0.   4.]]",33928,670,53,5,450,2,220,3
50,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34012,586,58,0,392,0,194,0
52,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34082,516,58,0,345,0,171,0
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34136,462,58,0,309,0,153,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34207,391,58,0,261,0,130,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34274,324,58,0,217,0,107,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34345,253,58,0,169,0,84,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34402,196,58,0,131,0,65,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34444,154,58,0,103,0,51,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34460,138,58,0,92,0,46,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34482,116,58,0,77,0,39,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34498,100,58,0,67,0,33,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34506,92,58,0,61,0,31,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34511,87,58,0,58,0,29,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34514,84,58,0,56,0,28,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34517,81,58,0,54,0,27,0
