Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
42,100.0,51.8,"[[198.   11.8]
 [  2.2   0.2]]","[[839.2   0. ]
 [  0.    9.6]]",33549,1049,46,12,704,6,345,6
44,100.0,71.4,"[[169.8  12.2]
 [  1.2   1. ]]","[[728.    0. ]
 [  0.    8.8]]",33688,910,47,11,609,8,301,3
46,100.0,58.6,"[[153.2   4. ]
 [  1.4   0.2]]","[[628.8   0. ]
 [  0.    6.4]]",33812,786,50,8,526,5,260,3
48,100.0,77.8,"[[128.6   5.4]
 [  0.4   0.6]]","[[536.   0.]
 [  0.   4.]]",33928,670,53,5,449,3,221,2
50,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34012,586,58,0,392,0,194,0
52,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34082,516,58,0,345,0,171,0
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34136,462,58,0,309,0,153,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34207,391,58,0,261,0,130,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34274,324,58,0,217,0,107,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34345,253,58,0,169,0,84,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34402,196,58,0,131,0,65,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34444,154,58,0,103,0,51,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34460,138,58,0,92,0,46,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34482,116,58,0,77,0,39,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34498,100,58,0,67,0,33,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34506,92,58,0,61,0,31,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34511,87,58,0,58,0,29,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34514,84,58,0,56,0,28,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34517,81,58,0,54,0,27,0
