Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
48,93.2,84.2,"[[70.8  9. ]
 [ 0.4  0.8]]","[[278.   41.2]
 [  0.    4.8]]",34186,399,65,6,266,5,133,1
50,96.8,87.0,"[[66.2  3.8]
 [ 0.2  0.8]]","[[264.  16.]
 [  0.   4.]]",34235,350,66,5,233,4,117,1
52,62.5,20.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34304,281,69,2,188,1,93,1
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34359,226,71,0,151,0,75,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34409,176,71,0,117,0,59,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34442,143,71,0,95,0,48,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34470,115,71,0,77,0,38,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34480,105,71,0,70,0,35,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34489,96,71,0,64,0,32,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34498,87,71,0,58,0,29,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34507,78,71,0,52,0,26,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34513,72,71,0,48,0,24,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34516,69,71,0,46,0,23,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34517,68,71,0,45,0,23,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34518,67,71,0,44,0,23,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34520,65,71,0,43,0,22,0
