Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
36,99.8,69.4,"[[229.   25. ]
 [  2.    1.8]]","[[1.0158e+03 2.0000e-01]
 [0.0000e+00 1.5200e+01]]",33315,1270,52,19,849,14,421,5
38,100.0,61.6,"[[196.2  16.6]
 [  2.6   1.2]]","[[851.2   0. ]
 [  0.   15.2]]",33521,1064,52,19,711,14,353,5
40,100.0,59.4,"[[165.4   9.2]
 [  2.8   0.8]]","[[698.4   0. ]
 [  0.   14.4]]",33712,873,53,18,586,10,287,8
42,100.0,72.0,"[[125.8  11.8]
 [  1.4   1.6]]","[[550.4   0. ]
 [  0.   12. ]]",33897,688,56,15,460,11,228,4
44,100.0,69.8,"[[103.8  11.2]
 [  1.4   1.2]]","[[460.    0. ]
 [  0.   10.4]]",34010,575,58,13,385,8,190,5
46,100.0,70.4,"[[87.   8.2]
 [ 0.8  0.8]]","[[380.8   0. ]
 [  0.    6.4]]",34109,476,63,8,319,5,157,3
48,100.0,86.2,"[[74.   5.8]
 [ 0.4  0.8]]","[[319.2   0. ]
 [  0.    4.8]]",34186,399,65,6,267,4,132,2
50,100.0,82.8,"[[60.2  9.8]
 [ 0.2  0.8]]","[[280.   0.]
 [  0.   4.]]",34235,350,66,5,234,3,116,2
52,62.5,35.2,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34304,281,69,2,187,2,94,0
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34359,226,71,0,151,0,75,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34409,176,71,0,117,0,59,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34442,143,71,0,95,0,48,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34470,115,71,0,77,0,38,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34480,105,71,0,70,0,35,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34489,96,71,0,64,0,32,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34498,87,71,0,58,0,29,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34507,78,71,0,52,0,26,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34513,72,71,0,48,0,24,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34516,69,71,0,46,0,23,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34517,68,71,0,45,0,23,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34518,67,71,0,44,0,23,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34520,65,71,0,43,0,22,0
