Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
26,95.0,68.0,"[[510.  152. ]
 [  2.6   3.6]]","[[2418.6  229.4]
 [   0.    24.8]]",31275,3310,40,31,2216,22,1094,9
28,94.8,65.8,"[[387.2 125.6]
 [  2.6   3.2]]","[[1855.6  195.6]
 [   0.    23.2]]",32021,2564,42,29,1719,18,845,11
30,94.4,66.4,"[[337.4  92.4]
 [  2.2   2.2]]","[[1.5604e+03 1.5880e+02]
 [2.0000e-01 1.7400e+01]]",32436,2149,49,22,1437,17,712,5
32,93.2,76.2,"[[284.   77.6]
 [  1.    3.2]]","[[1.3078e+03 1.3860e+02]
 [4.0000e-01 1.6400e+01]]",32777,1808,50,21,1211,14,597,7
34,94.6,71.0,"[[238.4  68.2]
 [  1.4   2.4]]","[[1108.6  117.8]
 [   0.    15.2]]",33052,1533,52,19,1028,11,505,8
36,93.0,76.8,"[[193.4  60.6]
 [  0.8   3. ]]","[[9.112e+02 1.048e+02]
 [4.000e-01 1.480e+01]]",33315,1270,52,19,853,10,417,9
38,94.2,69.8,"[[159.8  53. ]
 [  1.4   2.4]]","[[761.8  89.4]
 [  0.   15.2]]",33521,1064,52,19,712,13,352,6
40,93.0,67.4,"[[132.6  42. ]
 [  1.4   2.2]]","[[6.166e+02 8.180e+01]
 [2.000e-01 1.420e+01]]",33712,873,53,18,583,13,290,5
42,91.2,76.0,"[[100.4  37.2]
 [  0.6   2.4]]","[[485.6  64.8]
 [  0.6  11.4]]",33897,688,56,15,463,8,225,7
44,92.8,75.0,"[[81.6 33.4]
 [ 0.6  2. ]]","[[4.06e+02 5.40e+01]
 [2.00e-01 1.02e+01]]",34010,575,58,13,386,7,189,6
46,95.4,78.8,"[[74.4 20.8]
 [ 0.2  1.4]]","[[349.   31.8]
 [  0.    6.4]]",34109,476,63,8,318,6,158,2
48,96.2,84.2,"[[70.8  9. ]
 [ 0.4  0.8]]","[[298.   21.2]
 [  0.    4.8]]",34186,399,65,6,266,5,133,1
50,96.4,84.8,"[[63.   7. ]
 [ 0.2  0.8]]","[[261.8  18.2]
 [  0.    4. ]]",34235,350,66,5,234,3,116,2
52,62.0,39.2,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34304,281,69,2,188,1,93,1
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34359,226,71,0,151,0,75,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34409,176,71,0,117,0,59,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34442,143,71,0,95,0,48,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34470,115,71,0,77,0,38,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34480,105,71,0,70,0,35,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34489,96,71,0,64,0,32,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34498,87,71,0,58,0,29,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34507,78,71,0,52,0,26,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34513,72,71,0,48,0,24,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34516,69,71,0,46,0,23,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34517,68,71,0,45,0,23,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34518,67,71,0,44,0,23,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34520,65,71,0,43,0,22,0
