Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
22,96.0,66.6,"[[2401.2  642.2]
 [   5.4    6.6]]","[[1.13522e+04 8.21400e+02]
 [2.00000e-01 4.78000e+01]]",19368,15217,11,60,10193,42,5024,18
24,95.0,70.8,"[[1116.2  276.6]
 [   3.     4.4]]","[[5088.6  482.6]
 [   0.    29.6]]",27621,6964,34,37,4662,28,2302,9
26,95.2,66.0,"[[627.  168.4]
 [  2.8   3.6]]","[[2914.   267.6]
 [   0.    25.6]]",30608,3977,39,32,2666,20,1311,12
28,95.0,66.6,"[[457.  133.6]
 [  2.6   3.6]]","[[2145.4  217. ]
 [   0.    24.8]]",31632,2953,40,31,1984,15,969,16
30,94.0,64.4,"[[375.8 110.8]
 [  2.4   2.6]]","[[1.7556e+03 1.9080e+02]
 [2.0000e-01 1.9800e+01]]",32152,2433,46,25,1634,12,799,13
32,92.8,67.8,"[[305.6  97.8]
 [  1.6   2.8]]","[[1.4132e+03 2.0040e+02]
 [2.0000e-01 1.7400e+01]]",32568,2017,49,22,1352,14,665,8
34,93.0,76.4,"[[255.   69.2]
 [  1.    3. ]]","[[1.1602e+03 1.3660e+02]
 [4.0000e-01 1.5600e+01]]",32964,1621,51,20,1086,13,535,7
36,93.8,71.0,"[[207.4  60.4]
 [  1.4   2.4]]","[[9.620e+02 1.092e+02]
 [2.000e-01 1.500e+01]]",33246,1339,52,19,896,13,443,6
38,92.2,70.2,"[[170.8  44.6]
 [  1.4   2.2]]","[[7.568e+02 1.048e+02]
 [4.000e-01 1.400e+01]]",33508,1077,53,18,725,8,352,10
40,92.2,67.0,"[[127.6  44. ]
 [  1.4   2.2]]","[[5.966e+02 8.980e+01]
 [2.000e-01 1.420e+01]]",33727,858,53,18,576,10,282,8
42,95.0,76.4,"[[104.2  25.6]
 [  0.8   1.8]]","[[473.   46.2]
 [  0.   10.4]]",33936,649,58,13,434,9,215,4
44,96.2,82.8,"[[92.6 14.2]
 [ 0.4  1.2]]","[[398.8  28.4]
 [  0.    6.4]]",34051,534,63,8,359,4,175,4
46,96.4,83.4,"[[78.6 11.6]
 [ 0.2  1.2]]","[[337.   23.8]
 [  0.    5.6]]",34134,451,64,7,301,5,150,2
48,80.33333333333333,65.4,"[[14.8  0. ]
 [ 0.   0.2]]","[[55.2  4.8]
 [ 0.   0.6]]",34211,374,67,4,249,4,125,0
50,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34279,306,71,0,205,0,101,0
52,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34345,240,71,0,160,0,80,0
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34408,177,71,0,118,0,59,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34452,133,71,0,89,0,44,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34476,109,71,0,73,0,36,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34489,96,71,0,64,0,32,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34497,88,71,0,58,0,30,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34505,80,71,0,53,0,27,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34510,75,71,0,50,0,25,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34512,73,71,0,48,0,25,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34517,68,71,0,45,0,23,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34518,67,71,0,44,0,23,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34518,67,71,0,44,0,23,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34520,65,71,0,43,0,22,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34521,64,71,0,42,0,22,0
