Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
32,100.0,63.8,"[[384.6  18.8]
 [  3.    1.4]]","[[1613.6    0. ]
 [   0.    17.6]]",32568,2017,49,22,1349,17,668,5
34,100.0,67.4,"[[310.8  13.4]
 [  2.4   1.6]]","[[1296.8    0. ]
 [   0.    16. ]]",32964,1621,51,20,1087,12,534,8
36,100.0,54.4,"[[253.2  14.6]
 [  3.2   0.6]]","[[1071.2    0. ]
 [   0.    15.2]]",33246,1339,52,19,899,10,440,9
38,100.0,57.8,"[[203.4  12. ]
 [  2.8   0.8]]","[[861.6   0. ]
 [  0.   14.4]]",33508,1077,53,18,719,14,358,4
40,100.0,53.8,"[[156.8  14.8]
 [  3.    0.6]]","[[686.4   0. ]
 [  0.   14.4]]",33727,858,53,18,577,9,281,9
42,100.0,68.4,"[[126.4   3.4]
 [  1.8   0.8]]","[[519.2   0. ]
 [  0.   10.4]]",33936,649,58,13,436,7,213,6
44,100.0,86.6,"[[100.2   6.6]
 [  0.4   1.2]]","[[427.2   0. ]
 [  0.    6.4]]",34051,534,63,8,358,5,176,3
46,100.0,76.4,"[[84.4  5.8]
 [ 0.6  0.8]]","[[360.8   0. ]
 [  0.    5.6]]",34134,451,64,7,303,3,148,4
48,83.33333333333333,69.2,"[[14.8  0. ]
 [ 0.   0.2]]","[[60.   0. ]
 [ 0.   0.6]]",34211,374,67,4,251,2,123,2
50,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34279,306,71,0,205,0,101,0
52,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34345,240,71,0,160,0,80,0
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34408,177,71,0,118,0,59,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34452,133,71,0,89,0,44,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34476,109,71,0,73,0,36,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34489,96,71,0,64,0,32,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34497,88,71,0,58,0,30,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34505,80,71,0,53,0,27,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34510,75,71,0,50,0,25,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34512,73,71,0,48,0,25,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34517,68,71,0,45,0,23,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34518,67,71,0,44,0,23,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34518,67,71,0,44,0,23,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34520,65,71,0,43,0,22,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34521,64,71,0,42,0,22,0
