Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
40,100.0,62.2,"[[330.8  60. ]
 [  3.2   2.2]]","[[1563.2    0. ]
 [   0.    21.6]]",32638,1954,37,27,1309,18,645,9
42,100.0,70.2,"[[302.2  29.6]
 [  1.4   1.4]]","[[1327.2    0. ]
 [   0.    11.2]]",32933,1659,50,14,1110,10,549,4
44,100.0,69.0,"[[284.6   3. ]
 [  1.4   1. ]]","[[1150.4    0. ]
 [   0.     9.6]]",33154,1438,52,12,963,8,475,4
46,100.0,69.0,"[[241.4   4.4]
 [  1.6   0.8]]","[[983.2   0. ]
 [  0.    9.6]]",33363,1229,52,12,823,8,406,4
48,100.0,78.6,"[[198.    4.6]
 [  1.    1.4]]","[[810.4   0. ]
 [  0.    9.6]]",33579,1013,52,12,677,9,336,3
50,100.0,68.8,"[[171.4   3.4]
 [  1.6   0.8]]","[[699.2   0. ]
 [  0.    9.6]]",33718,874,52,12,583,10,291,2
52,100.0,76.4,"[[145.2   5.2]
 [  1.    1.4]]","[[601.6   0. ]
 [  0.    9.6]]",33840,752,52,12,504,7,248,5
54,100.0,71.6,"[[124.8   3.4]
 [  1.2   1.2]]","[[512.8   0. ]
 [  0.    9.6]]",33951,641,52,12,431,6,210,6
56,100.0,71.6,"[[102.6   6.4]
 [  1.2   1. ]]","[[436.    0. ]
 [  0.    8.8]]",34047,545,53,11,364,8,181,3
58,100.0,76.4,"[[80.6  5.8]
 [ 0.8  1. ]]","[[345.6   0. ]
 [  0.    7.2]]",34160,432,55,9,288,7,144,2
60,100.0,78.4,"[[70.6  2. ]
 [ 0.8  0.8]]","[[290.4   0. ]
 [  0.    6.4]]",34229,363,56,8,242,6,121,2
62,100.0,86.0,"[[54.   4.4]
 [ 0.2  1.2]]","[[233.6   0. ]
 [  0.    5.6]]",34300,292,57,7,194,6,98,1
64,100.0,95.8,"[[44.6  3.8]
 [ 0.   1.2]]","[[193.6   0. ]
 [  0.    4.8]]",34350,242,58,6,162,4,80,2
66,100.0,76.0,"[[37.2  3. ]
 [ 0.4  0.6]]","[[160.8   0. ]
 [  0.    4. ]]",34391,201,59,5,135,3,66,2
68,71.42857142857143,59.0,"[[19.2  0.6]
 [ 0.   0.6]]","[[80.4  0. ]
 [ 0.   1.2]]",34425,167,61,3,110,3,57,0
70,62.5,40.0,"[[10.8  0. ]
 [ 0.   0.4]]","[[44.4  0. ]
 [ 0.   0.4]]",34454,138,62,2,91,2,47,0
72,62.5,40.0,"[[8.  0. ]
 [0.  0.4]]","[[33.2  0. ]
 [ 0.   0.4]]",34489,103,62,2,68,2,35,0
74,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34501,91,63,1,60,1,31,0
76,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34512,80,63,1,53,1,27,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34520,72,64,0,48,0,24,0
