Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
44,100.0,67.8,"[[275.6  12. ]
 [  1.4   1. ]]","[[1150.4    0. ]
 [   0.     9.6]]",33154,1438,52,12,963,8,475,4
46,100.0,62.6,"[[243.6   2.2]
 [  1.8   0.6]]","[[983.2   0. ]
 [  0.    9.6]]",33363,1229,52,12,823,8,406,4
48,100.0,73.0,"[[196.    6.6]
 [  1.2   1.2]]","[[810.4   0. ]
 [  0.    9.6]]",33579,1013,52,12,681,5,332,7
50,100.0,65.0,"[[147.2  27.6]
 [  1.4   1. ]]","[[699.2   0. ]
 [  0.    9.6]]",33718,874,52,12,584,9,290,3
52,100.0,65.0,"[[146.    4.4]
 [  1.6   0.8]]","[[601.6   0. ]
 [  0.    9.6]]",33840,752,52,12,504,7,248,5
54,100.0,67.4,"[[126.6   1.6]
 [  1.6   0.8]]","[[512.8   0. ]
 [  0.    9.6]]",33951,641,52,12,428,9,213,3
56,100.0,62.4,"[[104.2   4.8]
 [  1.6   0.6]]","[[436.    0. ]
 [  0.    8.8]]",34047,545,53,11,367,5,178,6
58,100.0,68.0,"[[83.2  3.2]
 [ 1.   0.8]]","[[345.6   0. ]
 [  0.    7.2]]",34160,432,55,9,288,7,144,2
60,100.0,71.6,"[[67.8  4.8]
 [ 0.8  0.8]]","[[290.4   0. ]
 [  0.    6.4]]",34229,363,56,8,243,5,120,3
62,100.0,96.8,"[[55.   3.4]
 [ 0.   1.4]]","[[233.6   0. ]
 [  0.    5.6]]",34300,292,57,7,194,6,98,1
64,100.0,84.6,"[[43.4  5. ]
 [ 0.2  1. ]]","[[193.6   0. ]
 [  0.    4.8]]",34350,242,58,6,161,5,81,1
66,100.0,76.0,"[[37.2  3. ]
 [ 0.4  0.6]]","[[160.8   0. ]
 [  0.    4. ]]",34391,201,59,5,133,5,68,0
68,71.42857142857143,59.0,"[[19.2  0.6]
 [ 0.   0.6]]","[[80.4  0. ]
 [ 0.   1.2]]",34425,167,61,3,112,1,55,2
70,62.5,40.0,"[[10.8  0. ]
 [ 0.   0.4]]","[[44.4  0. ]
 [ 0.   0.4]]",34454,138,62,2,91,2,47,0
72,62.5,40.0,"[[8.  0. ]
 [0.  0.4]]","[[33.2  0. ]
 [ 0.   0.4]]",34489,103,62,2,69,1,34,1
74,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34501,91,63,1,61,0,30,1
76,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34512,80,63,1,53,1,27,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34520,72,64,0,48,0,24,0
